0, 15939399074
1, 3112492930
2, 2738160191
3, 2585798246
4, 2392723779
5, 2268080636
6, 2129855079
7, 1961701912
8, 1855869648
9, 1792203006
10, 1774437068
11, 1720559732
12, 1706937658
13, 1676204575
14, 1620377972
15, 1567301242
16, 1532151261
17, 1513376926
18, 1507098425
19, 1495208599
20, 1494021402
21, 1464759164
22, 1463805728
23, 1463781559
24, 1456914918
25, 1456914918
26, 1456914918
27, 1449910567
28, 1449910567
29, 1434556012
30, 1434556012
31, 1423771450
32, 1419966002
33, 1419966002
34, 1419266817
35, 1403448715
36, 1401109261
37, 1401109261
38, 1398716617
39, 1390285046
40, 1387082001
41, 1386291302
42, 1386291302
43, 1378466967
44, 1371549499
45, 1371239773
46, 1371239773
47, 1360698746
48, 1360698746
49, 1357660903
50, 1356305148
51, 1356305148
52, 1337956876
53, 1337956876
54, 1306224518
55, 1304310571
56, 1286489797
57, 1262340725
58, 1261614653
59, 1251124453
60, 1251124453
61, 1240201612
62, 1239172352
63, 1229557804
64, 1229557804
65, 1225696018
66, 1215640986
67, 1209804249
68, 1201068028
69, 1197108613
70, 1197108613
71, 1186761340
72, 1186761340
73, 1186761340
74, 1184869182
75, 1171701646
76, 1150255873
77, 1150024088
78, 1150024088
79, 1131281488
80, 1128789849
81, 1121485267
82, 1114839578
83, 1110561211
84, 1110561211
85, 1108017048
86, 1108017048
87, 1108017048
88, 1108017048
89, 1107774558
90, 1107774558
91, 1107133860
92, 1107133860
93, 1106434253
94, 1101250917
95, 1101250917
96, 1101198889
97, 1101198889
98, 1098868706
99, 1098868706
100, 1098825813
101, 1098563183
102, 1086867878
103, 1086867878
104, 1082387323
105, 1052957348
106, 1052957348
107, 1052957348
108, 1052288964
109, 1050581800
110, 1049851840
111, 1049851840
112, 1049851840
113, 1047677989
114, 1046023564
115, 1036270852
116, 1036270852
117, 995577547
118, 995577547
119, 990521957
120, 990516961
121, 990516961
122, 990417336
123, 990417336
124, 990417336
125, 990083519
126, 990083519
127, 989998509
128, 989998509
129, 984898826
130, 984898826
