0, 620039810
1, 301011230
2, 269631752
3, 261977678
4, 241578604
5, 226412904
6, 212920745
7, 208763940
8, 208763940
9, 194929157
10, 190529426
11, 190529426
12, 182798656
13, 168088179
14, 168088179
15, 168072657
16, 166278013
17, 165901586
18, 165857345
19, 160025544
20, 159887433
21, 159887433
22, 159887433
23, 159013252
24, 154151891
25, 153700362
26, 152721111
27, 152549845
28, 152549845
29, 152549845
30, 152443635
31, 147974739
32, 147220229
33, 144307516
34, 142812986
35, 142812986
36, 142812986
37, 133607887
38, 133607887
39, 128459279
40, 128459279
41, 128459279
42, 128426015
43, 127500888
44, 127500888
45, 127500888
46, 127021735
47, 125886970
48, 125886970
49, 125886970
50, 125209076
51, 125170244
52, 125170244
53, 119080823
54, 118662215
55, 118662215
56, 118662215
57, 118379871
58, 115834667
59, 115834667
60, 115834667
61, 111923589
62, 111923589
63, 110337275
64, 110281867
65, 110281867
66, 110281867
67, 110281867
68, 105371439
69, 105371439
70, 105371439
71, 105371439
72, 105371439
73, 104644262
74, 104294378
75, 104294378
76, 103572936
77, 102154045
78, 102154045
79, 102154045
80, 102154045
81, 102154045
82, 101849881
83, 101849881
84, 101849881
85, 101849881
86, 101849881
87, 101849881
88, 101849881
89, 101849881
90, 101849881
91, 101512389
92, 101074223
93, 100077688
94, 100077688
95, 100077688
96, 100077688
97, 100077688
98, 100077688
99, 100077688
100, 100077688
101, 100077688
102, 99856458
103, 99856458
104, 99856458
105, 99856458
106, 99856458
107, 99856458
108, 99856458
109, 99856458
110, 98889994
111, 98889994
112, 98859198
113, 98859198
114, 98859198
115, 98859198
116, 98859198
117, 97345164
118, 97345164
119, 97345164
120, 97345164
121, 97345164
122, 97345164
123, 97345164
124, 97345164
125, 97345164
126, 97345164
127, 97345164
128, 97345164
129, 97345164
130, 95707168
131, 95707168
132, 95707168
133, 95707168
134, 95707168
135, 95707168
136, 95707168
137, 95707168
138, 95707168
139, 95707168
140, 95707168
141, 95707168
142, 95707168
143, 95707168
144, 94565216
145, 94565216
146, 93883915
147, 93883915
148, 93883915
149, 93879205
150, 93879205
151, 93879205
152, 93879205
153, 93879205
154, 93753065
155, 93400976
156, 93400976
157, 93400976
158, 93400976
159, 93400976
160, 93400976
161, 92877410
162, 92877410
163, 92877410
164, 92877410
165, 92877410
166, 92877410
167, 92323714
168, 90961348
169, 90961348
170, 90961348
171, 90961348
172, 90961348
173, 90961348
174, 90961348
175, 90961348
176, 90961348
177, 90961348
178, 90961348
179, 90961348
180, 90961348
181, 90961348
182, 90961348
183, 90961348
184, 90961348
185, 89801933
186, 89732216
187, 89732216
188, 89732216
189, 89732216
190, 89663555
191, 89663555
192, 89663555
193, 89663555
194, 89663555
195, 89525027
196, 88557027
197, 88557027
198, 88557027
199, 88557027
200, 88557027
201, 88557027
202, 88557027
203, 86319465
204, 86319465
205, 86319465
206, 86319465
207, 86300510
208, 86300510
209, 85572923
210, 85572923
211, 85572923
212, 85572923
213, 85572923
214, 85572923
215, 85572923
216, 85572923
217, 85572923
218, 85572923
219, 85572923
220, 85548704
221, 85548704
222, 85125301
223, 85125301
224, 84852901
225, 84852901
226, 84492711
227, 84492711
228, 84492711
229, 84492711
230, 84324161
231, 84324161
232, 84324161
233, 84324161
234, 84128097
235, 84128097
236, 84128097
237, 84128097
238, 84059510
239, 84059510
240, 84059510
241, 84059510
242, 84059510
243, 84059510
244, 84059510
245, 84059510
246, 84059510
247, 82700832
248, 82700832
249, 82700832
250, 82700832
251, 82700832
252, 82700832
253, 82700832
254, 82700832
255, 82700832
256, 82700832
257, 82700832
258, 82700832
259, 82700832
260, 82700832
261, 82700832
262, 82700832
263, 82700832
264, 82700832
265, 82700832
266, 82700832
267, 82700832
268, 82700832
269, 81730220
270, 81730220
271, 81730220
272, 81730220
273, 81730220
274, 81730220
275, 81730220
276, 81730220
277, 81730220
278, 81730220
279, 81730220
280, 81730220
281, 81730220
282, 81331212
283, 81331212
284, 81331212
285, 81331212
286, 81331212
287, 81331212
288, 81331212
289, 81331212
290, 81331212
291, 81331212
292, 81331212
293, 81314888
294, 81314888
295, 80693153
296, 80676936
297, 80676936
298, 80676936
299, 79959730
300, 79959730
301, 79959730
302, 79959730
303, 79959730
304, 79959730
305, 79137374
306, 79137374
307, 78589335
308, 78589335
309, 78589335
310, 78589335
311, 78589335
312, 78589335
313, 78115523
314, 78115523
315, 78115523
316, 78115523
317, 78115523
318, 78115523
319, 78115523
320, 78115523
321, 78115523
322, 78115523
323, 78115523
324, 78115523
325, 78115523
326, 78115523
327, 78115523
328, 78115523
329, 78115523
330, 78115523
331, 78115523
332, 78115523
333, 78115523
334, 78115523
335, 76988240
336, 76988240
337, 76169203
338, 76169203
339, 76169203
340, 76169203
341, 76169203
342, 76169203
343, 76169203
344, 75047950
345, 75047950
346, 75047950
347, 75047950
348, 75047950
349, 75047950
350, 75047950
351, 75047950
352, 74486406
353, 74486406
354, 74486406
355, 74486406
356, 74486406
357, 74486406
358, 74380964
359, 74380964
360, 74380964
361, 74380964
362, 74380964
363, 74380964
364, 74380964
365, 74380964
366, 74380964
367, 74380964
368, 74380964
369, 74380964
370, 74380964
371, 74380964
372, 74380964
373, 74380964
374, 74380964
375, 74380964
376, 74380964
377, 74380964
378, 74380964
379, 74380964
380, 74380964
381, 74380964
382, 74380964
383, 74380964
384, 74380964
385, 74380964
386, 74380964
387, 74380964
388, 74380964
389, 74380964
390, 74380964
391, 74380964
392, 74380964
393, 74380964
394, 74380964
395, 74380964
396, 74380964
397, 74380964
398, 74380964
399, 74380964
400, 74380964
401, 74380964
402, 74380964
403, 74380964
404, 74380964
405, 74380964
406, 74371102
407, 74030037
408, 74030037
409, 74030037
410, 74030037
411, 74030037
412, 74030037
413, 74030037
414, 74030037
415, 74030037
416, 74030037
417, 74030037
418, 74030037
419, 74030037
420, 73995653
421, 73995653
422, 73995653
423, 73995653
424, 73995653
425, 73995653
426, 73995653
427, 73995653
428, 73995653
429, 73995653
430, 73995653
431, 73995653
432, 73995653
433, 73995653
434, 73995653
435, 73995653
436, 73995653
437, 73995653
438, 73995653
439, 73995653
440, 73995653
441, 73995653
442, 73995653
443, 73995653
444, 73995653
445, 73995653
446, 73995653
447, 73995653
448, 73995653
449, 73995653
450, 73995653
451, 73944002
452, 73944002
453, 73944002
454, 73944002
455, 73944002
456, 73944002
457, 73944002
458, 73944002
459, 73944002
460, 73944002
461, 73944002
462, 73944002
463, 73944002
464, 73944002
465, 73944002
466, 73944002
467, 73944002
468, 73944002
469, 73944002
470, 73944002
471, 73944002
472, 73944002
473, 73944002
474, 73944002
475, 73944002
476, 73944002
477, 73944002
478, 73944002
479, 73944002
480, 73944002
481, 73944002
482, 73944002
483, 73944002
484, 73944002
485, 73944002
486, 73921349
487, 73921349
488, 73921349
489, 73921349
490, 73921349
491, 73921349
492, 73921349
493, 73921349
494, 73921349
495, 73921349
496, 73921349
497, 73921349
498, 73921349
499, 73921349
500, 73921349
501, 73921349
502, 73921349
503, 73921349
504, 73921349
505, 73921349
506, 73921349
507, 73921349
508, 73921349
509, 73921349
510, 73843853
511, 73843853
512, 73843853
513, 73843853
514, 73843853
515, 73843853
516, 73843853
517, 73843853
518, 73843853
519, 73843853
520, 73843853
521, 73843853
522, 73843853
523, 73843853
524, 73621023
525, 73621023
526, 73621023
527, 73621023
528, 73621023
529, 73621023
530, 73621023
531, 73621023
532, 73621023
533, 73621023
534, 73621023
535, 73621023
536, 73621023
537, 73621023
538, 73621023
539, 73621023
540, 73621023
541, 73621023
542, 73621023
543, 73621023
544, 73621023
545, 73621023
546, 73621023
547, 73621023
548, 73621023
549, 73621023
550, 73621023
551, 73621023
552, 73538636
553, 73538636
554, 73538636
555, 73538636
556, 73538636
557, 73538636
558, 73538636
559, 73538636
560, 73538636
561, 73538636
562, 73538636
563, 73538636
564, 73529089
565, 73529089
566, 73529089
567, 73529089
568, 73529089
569, 73529089
570, 73529089
571, 73286512
572, 73286512
573, 73286512
574, 73286512
575, 73286512
576, 73286512
577, 73286512
578, 73286512
579, 73286512
580, 73286512
581, 73286512
582, 73286512
583, 73286512
584, 73286512
585, 73286512
586, 73286512
587, 73286512
588, 73286512
589, 73286512
590, 73286512
591, 73286512
592, 73286512
593, 73286512
594, 73286512
595, 73286512
596, 73286512
597, 73286512
598, 73286512
599, 73286512
600, 73021896
601, 73021896
602, 73021896
603, 73021896
604, 73021896
605, 73021896
606, 73021896
607, 73021896
608, 73021896
609, 73021896
610, 73021896
611, 73021896
612, 72813517
613, 72813517
614, 72813517
615, 72813517
616, 72813517
617, 72309697
618, 72309697
619, 72309697
620, 72064144
621, 71889984
622, 71889984
623, 71889984
624, 71427609
625, 71427609
626, 71427609
627, 71427609
628, 71427609
629, 71427609
630, 71427609
631, 71427609
632, 71427609
633, 71427609
634, 71427609
635, 71427609
636, 71427609
637, 71427609
638, 71268640
639, 71268640
640, 71268640
641, 71268640
642, 71268640
643, 71268640
644, 71268640
645, 71268640
646, 71268640
647, 71268640
648, 71268640
649, 71268640
650, 71268640
651, 71268640
652, 71268640
653, 71268640
654, 71268640
655, 71268640
656, 71268640
657, 71268640
658, 71268640
659, 71268640
660, 71268640
661, 71268640
662, 71268640
663, 71268640
664, 70095103
665, 70095103
666, 70095103
667, 70095103
668, 70095103
669, 70095103
670, 70095103
671, 70095103
672, 70095103
673, 70095103
674, 70095103
675, 70095103
676, 70095103
677, 70095103
678, 70002482
679, 70002482
680, 70002482
681, 70002482
682, 70002482
683, 70002482
684, 70002482
685, 70002482
686, 70002482
687, 70002482
688, 70002482
689, 70002482
690, 69818725
691, 69818725
692, 69818725
693, 69818725
694, 69818725
695, 69818725
696, 69587402
697, 69470652
698, 69470652
699, 69470652
700, 69470652
701, 69470652
702, 69470652
703, 69470652
704, 69470652
705, 69470652
706, 69470652
707, 69470652
708, 69470652
709, 69470652
710, 69414784
711, 69414784
