0, 6313184951
1, 2249356735
2, 2147261803
3, 1937067601
4, 1905770139
5, 1862334888
6, 1855493246
7, 1814195354
8, 1737418454
9, 1733987107
10, 1728216644
11, 1724607476
12, 1682831305
13, 1673648933
14, 1667719581
15, 1569164679
16, 1569131439
17, 1554471009
18, 1554471009
19, 1542841842
20, 1542841842
21, 1541029117
22, 1527125133
23, 1527125133
24, 1523814938
25, 1513912134
26, 1508089088
27, 1495978256
28, 1478097944
29, 1476221212
30, 1476221212
31, 1476221212
32, 1476062146
33, 1476062146
34, 1476062146
35, 1475777512
36, 1474890379
37, 1474890379
38, 1448429430
39, 1442475933
40, 1442475933
41, 1440602362
42, 1438106706
43, 1438106706
44, 1436973726
45, 1423659465
46, 1419154850
47, 1419154850
48, 1414416402
49, 1387361556
50, 1380686802
51, 1380686802
52, 1380686802
53, 1380686802
54, 1310688996
55, 1305319170
56, 1305319170
57, 1305319170
58, 1298254322
59, 1290608605
60, 1273705903
61, 1257567369
62, 1257567369
63, 1257567369
64, 1257567369
65, 1257567369
66, 1224920469
67, 1224920469
68, 1224920469
69, 1224920469
70, 1224920469
71, 1224920469
72, 1214810539
73, 1214810539
74, 1206251213
75, 1197684931
76, 1197684931
77, 1192106220
78, 1192106220
79, 1192106220
80, 1191712566
81, 1189662090
82, 1189662090
83, 1189662090
84, 1188444901
85, 1179508171
86, 1176001081
87, 1174698985
88, 1171622073
89, 1171622073
90, 1164197855
91, 1164197855
92, 1164197855
93, 1158776286
94, 1156386158
95, 1155831830
96, 1153917552
97, 1153917552
98, 1153917552
99, 1153917552
100, 1153917552
101, 1152499391
102, 1152499391
103, 1152499391
104, 1140460686
105, 1140460686
106, 1136655400
107, 1136655400
108, 1136655400
109, 1136655400
110, 1132066749
111, 1128856025
112, 1128856025
113, 1128856025
114, 1127937639
115, 1127937639
116, 1127937639
117, 1127600081
118, 1127532468
119, 1127532468
120, 1126049195
121, 1125305200
122, 1119532193
123, 1119532193
124, 1119028025
125, 1116704950
126, 1116704950
127, 1116704950
128, 1116704950
129, 1116704950
130, 1116704950
131, 1116704950
132, 1115338150
133, 1115338150
134, 1115338150
135, 1113538748
136, 1113538748
137, 1113538748
138, 1113538748
139, 1112751619
140, 1111813446
141, 1111813446
142, 1111813446
143, 1111813446
144, 1109878978
145, 1108414964
146, 1108414964
147, 1108414964
148, 1108414964
149, 1108414964
150, 1108414964
151, 1108414964
152, 1108414964
153, 1097110836
154, 1096744373
155, 1096744373
156, 1096744373
157, 1096744373
158, 1096744373
159, 1096744373
160, 1096396363
161, 1096396363
162, 1096396363
163, 1093924926
164, 1091657746
165, 1091364539
166, 1088411267
167, 1088411267
168, 1088411267
169, 1084125059
170, 1084125059
171, 1084125059
172, 1082652313
173, 1082532792
174, 1082532792
175, 1082532792
176, 1082532792
177, 1082532792
178, 1082532792
179, 1077755763
180, 1077755763
181, 1077755763
182, 1077755763
183, 1077755763
184, 1070837259
185, 1070837259
186, 1070837259
187, 1070837259
188, 1070837259
189, 1070837259
190, 1070837259
191, 1070837259
192, 1070837259
193, 1070837259
194, 1061007868
195, 1060659659
196, 1060659659
197, 1043729189
198, 1043729189
199, 1041924564
200, 1041924564
201, 1037079916
202, 1037079916
203, 1037079916
204, 1036945113
205, 1036945113
206, 1035988457
207, 1035988457
208, 1035988457
209, 1035988457
210, 1035988457
211, 1035988457
212, 1035988457
213, 1035988457
214, 1035988457
215, 1035988457
216, 1035200520
217, 1030595529
218, 1027804795
219, 1027804795
220, 1026872676
221, 1026872676
222, 1026872676
223, 1026872676
224, 1026872676
225, 1026872676
226, 1019015105
227, 1019015105
228, 1019015105
229, 1019015105
230, 1018657952
231, 1018657952
232, 1018608187
233, 1018608187
234, 1018608187
235, 1018608187
236, 1018608187
237, 1018608187
238, 1018608187
239, 1018608187
240, 1012591107
241, 1012591107
242, 1012591107
243, 1012591107
244, 1012591107
245, 1012591107
